product_id,Category
5561084,needle
5561284,tomato
5561318,bracelet
5561458,thermometer
5561460,deodorant
5561462,fridge
5561464,thread
5561466,soda can
5561468,fridge
5561472,soy sauce packet
5561474,bracelet
5561476,pants
5561480,bracelet
5561482,hair brush
5561484,tomato
5561486,pants
5561488,newspaper
5561492,air freshener
5561494,truck
5561498,soda can
5561508,tomato
5561510,truck
5561514,door
5561516,nail clippers
5561518,desk
5561546,bracelet
5561550,needle
5561552,tomato
5561554,newspaper
5561556,tomato
5561560,rubber duck
5561570,pants
5561576,newspaper
5561578,hair brush
5561584,sand paper
5562086,helmet
5562100,ipod
5562160,bracelet
5562216,floor
5562252,face wash
5562270,button
5562272,newspaper
5562280,rubber duck
5562312,nail clippers
5562314,newspaper
5562316,playing card
5562318,door
5562690,newspaper
5562800,helmet
5562820,bracelet
5562824,tomato
5562832,bag
5562840,truck
5562842,helmet
5562844,door
5563058,truck
5563104,soda can
5563506,helmet
5563536,playing card
5563540,nail clippers
5563590,truck
5563594,thermometer
5563596,bag
5563598,newspaper
5563604,face wash
5563606,tomato
5563674,button
5563754,air freshener
5563756,flowers
5563758,thermometer
5563760,thread
5563766,newspaper
5563768,shirt
5563770,fridge
5563772,button
5563774,face wash
5563776,book
5563778,scotch tape
5563780,fridge
5563782,pants
5563784,helmet
5563786,deodorant
5563788,thread
5563790,fridge
5563792,helmet
5563794,rubber duck
5563798,deodorant
5563800,scotch tape
5563802,truck
5563804,candy wrapper
5563806,book
5563808,soda can
5563810,rubber duck
5563812,scotch tape
5563816,newspaper
5563818,thread
5563820,helmet
5563822,soda can
5563824,tomato
5563828,newspaper
5563830,air freshener
5563834,needle
5563838,button
5564050,scotch tape
5564056,button
5564060,newspaper
5564066,scotch tape
5564074,flowers
5564536,flowers
5564546,bag
5564552,scotch tape
5564558,soda can
5564560,deodorant
5564562,pants
5564564,floor
5564914,bag
5564920,thermometer
5564934,bracelet
5564988,book
5565012,button
5565014,deodorant
5565018,helmet
5565034,needle
5565036,bracelet
5565038,truck
5565040,thermometer
5565042,tomato
5565044,bracelet
5565046,nail clippers
5565048,fridge
5565050,sand paper
5565054,thermometer
5565056,bracelet
5565058,nail clippers
5565060,bracelet
5565062,flowers
5565064,helmet
5565066,deodorant
5565068,button
5565070,needle
5565072,newspaper
5565074,deodorant
5565076,sand paper
5565078,helmet
5565080,nail clippers
5565082,bracelet
5565084,newspaper
5565086,beef
5565088,helmet
5565090,truck
5565092,newspaper
5565094,newspaper
5565096,credit card
5565098,pants
5565100,deodorant
5565102,soda can
5565104,helmet
5565106,helmet
5565108,nail clippers
5565110,tomato
5565112,ipod
5565114,helmet
5565116,helmet
5565118,sand paper
5565120,newspaper
5565282,button
5565396,soy sauce packet
5565702,newspaper
5565758,tomato
5565760,bracelet
5565762,tomato
5565764,tomato
5565812,scotch tape
5565814,pants
5565816,floor
5565818,tomato
5565820,pool stick
5565822,button
5567740,newspaper
5567746,bag
5567750,scotch tape
5567756,book
5567758,truck
5567760,soda can
5567762,pool stick
5567764,needle
5567896,helmet
5567898,soy sauce packet
5567900,fridge
5567902,deodorant
5567904,bag
5567906,scotch tape
5567908,button
5567910,truck
5567912,bracelet
5567914,newspaper
5567916,tomato
5567918,shirt
5567920,bag
5567922,flowers
5567924,bracelet
5567926,truck
5567928,newspaper
5567930,candy wrapper
5567932,shirt
5567934,bag
5567936,helmet
5567938,fridge
5567940,candy wrapper
5567942,door
5567944,truck
5567946,newspaper
5567948,helmet
5567950,newspaper
5567952,nail clippers
5567954,bracelet
5567956,bag
5567958,button
5567960,bracelet
5567962,needle
5567964,bracelet
5567966,button
5567968,bracelet
5567970,floor
5567974,thermometer
5567976,soda can
5567978,tomato
5567980,truck
5567982,helmet
5567984,tomato
5567986,helmet
5567988,tomato
5567992,thermometer
5567994,bag
5567996,tomato
5568054,playing card
5568086,helmet
5568102,truck
5568108,truck
5568112,bracelet
5568128,truck
5568134,truck
5568152,button
5568156,truck
5568202,thread
5568204,nail clippers
5568206,scotch tape
5568208,tomato
5568210,floor
5568212,rubber duck
5568434,button
5568436,bracelet
5568462,newspaper
5568464,needle
5568466,helmet
5568468,bag
5568472,fridge
5568476,face wash
5568478,newspaper
5568480,truck
5568482,newspaper
5568484,door
5568486,tomato
5568488,scotch tape
5568490,face wash
5568492,floor
5569504,truck
5569506,bag
5569508,needle
5569510,thread
5569512,fridge
5569514,playing card
5569516,soy sauce packet
5569518,face wash
5569520,bag
5569522,thread
5569524,needle
5569526,soda can
5569528,thermometer
5569556,bracelet
5570244,needle
5570246,candy wrapper
5570248,truck
5570252,needle
5570254,desk
5570258,playing card
5570284,bracelet
5570736,soda can
5570740,thermometer
5570742,candy wrapper
5571058,needle
5571060,helmet
5571062,hair brush
5571134,rubber duck
5571160,face wash
5572378,truck
5572380,truck
5572382,bracelet
5572456,bracelet
5572458,deodorant
5572774,tomato
5572780,helmet
5572782,truck
5572784,truck
5572794,tomato
5573114,truck
5573120,bag
5573490,newspaper
5573498,soy sauce packet
5573510,nail clippers
5573516,rubber duck
5573840,door
5573962,needle
5574046,bag
5574062,button
5574064,bracelet
5574892,thermometer
5574894,playing card
5574916,scotch tape
5574922,beef
5574964,truck
5574990,bag
5574994,rubber duck
5574996,deodorant
5574998,beef
5575248,truck
5575498,floor
5575790,button
5576198,needle
5577930,door
5578156,helmet
5580520,door
5582542,face wash
5582544,book
5582546,beef
5582548,outlet
5582936,soy sauce packet
5583802,bracelet
5583838,truck
5583854,soy sauce packet
5584538,face wash
5584834,button
5584836,soy sauce packet
5584838,needle
5584840,fridge
5584842,tomato
5584844,face wash
5584848,beef
5584850,beef
5584854,scotch tape
5584856,pants
5585092,bracelet
5585154,newspaper
5585182,thermometer
5585184,newspaper
5585186,fridge
5585284,truck
5585354,scotch tape
5585356,soda can
5585380,bracelet
5585440,face wash
5585444,door
5585446,soda can
5585448,thermometer
5585450,newspaper
5585624,helmet
5585626,deodorant
5585628,playing card
5585630,newspaper
5585632,hair brush
5585634,floor
5585636,credit card
5585638,pool stick
5585640,needle
5585642,deodorant
5585656,credit card
5585658,newspaper
5585660,tomato
5585662,shirt
5586014,deodorant
5586016,helmet
5586018,deodorant
5586020,needle
5586022,newspaper
5586024,outlet
5586026,rubber duck
5586034,truck
5586142,bag
5586144,needle
5586146,helmet
5586148,pants
5586154,needle
5586364,tomato
5586372,newspaper
5586378,bracelet
5586398,bracelet
5586438,tomato
5587540,nail clippers
5587542,face wash
5587544,nail clippers
5587546,pool stick
5587550,deodorant
5587554,button
5587636,needle
5587638,pool stick
5587640,credit card
5587642,pants
5587644,book
5587646,truck
5587648,needle
5587650,ipod
5587652,fridge
5587654,candy wrapper
5587656,helmet
5587658,bag
5587660,outlet
5587662,soy sauce packet
5587738,fridge
5587740,deodorant
5587742,rubber duck
5587744,pool stick
5587746,truck
5587748,outlet
5587750,deodorant
5587752,face wash
5587754,soda can
5587756,candy wrapper
5587760,hair brush
5587762,thermometer
5587764,credit card
5587766,bracelet
5587768,shirt
5587770,tomato
5587772,soy sauce packet
5587774,soda can
5587778,thermometer
5587780,tomato
5587782,door
5587784,hair brush
5588152,pants
5588154,beef
5588158,face wash
5588160,tomato
5588608,door
5588610,nail clippers
5588612,bag
5590822,face wash
5590906,tomato
5590908,truck
5590910,tomato
5590912,truck
5590914,needle
5590916,desk
5591314,book
5592504,pool stick
5592506,button
5592508,newspaper
5592510,air freshener
5592570,bracelet
5593684,newspaper
5593690,face wash
5593700,button
5594488,scotch tape
5594490,newspaper
5594492,deodorant
5594586,deodorant
5594590,soda can
5594592,shirt
5594598,floor
5594846,thread
5595912,bracelet
5595914,truck
5595916,candy wrapper
5595920,newspaper
5595930,newspaper
5595932,needle
5595934,deodorant
5595938,truck
5595946,tomato
5595948,scotch tape
5595950,button
5595952,hair brush
5595958,fridge
5595960,truck
5595962,helmet
5595972,soy sauce packet
5595976,helmet
5595988,ipod
5596004,rubber duck
5596006,bracelet
5596008,truck
5596012,outlet
5596028,scotch tape
5596052,nail clippers
5596058,rubber duck
5596064,bracelet
5596066,helmet
5596068,thermometer
5596070,bracelet
5596074,face wash
5596076,helmet
5596080,bag
5596084,helmet
5596088,deodorant
5596090,newspaper
5596098,thermometer
5596100,soda can
5596128,credit card
5596130,thermometer
5596134,needle
5596136,rubber duck
5596140,pants
5596216,tomato
5596224,helmet
5596230,hair brush
5596274,nail clippers
5596292,nail clippers
5596370,thread
5596376,tomato
5596380,helmet
5596394,truck
5596410,truck
5596420,truck
5596432,newspaper
5596442,helmet
5596448,truck
5596450,tomato
5597086,tomato
5597088,newspaper
5597090,tomato
5597142,tomato
5597144,button
5597166,tomato
5597234,helmet
5597238,soy sauce packet
5597298,truck
5597308,truck
5597328,button
5597372,bracelet
5597374,door
5597376,soda can
5597378,nail clippers
5597380,flowers
5597382,truck
5597547,needle
5597835,book
5597836,thread
5597837,bracelet
5598041,bracelet
5598055,needle
5598089,newspaper
5598090,button
5598318,tomato
5598320,outlet
5598854,needle
5598857,truck
5598947,button
5599029,sand paper
5599203,nail clippers
5599204,soy sauce packet
5599205,scotch tape
5599242,air freshener
5599264,door
5599778,bag
5599779,button
5599806,tomato
5599807,button
5599830,bracelet
5599831,deodorant
5599840,button
5600413,thermometer
5600415,deodorant
5600447,flowers
5600448,soda can
5600449,thread
5600450,bracelet
5600451,thermometer
5600453,soy sauce packet
5601440,helmet
5601442,truck
5601443,bracelet
5601444,button
5601887,bag
5601927,shirt
5601928,newspaper
5601929,thermometer
5602540,deodorant
5602572,floor
5602774,tomato
5602854,truck
5602864,tomato
5602882,helmet
5602889,newspaper
5602890,tomato
5602913,tomato
5602915,fridge
5603409,newspaper
5603418,nail clippers
5603419,truck
5603430,needle
5603432,truck
5603455,helmet
5603533,helmet
5603537,bag
5603542,truck
5603548,fridge
5603633,scotch tape
5603822,door
5603835,air freshener
5603931,book
5603932,face wash
5603933,playing card
5603934,floor
5603937,deodorant
5603938,hair brush
5603939,book
5603940,helmet
5603945,truck
5603947,nail clippers
5603956,bracelet
5603958,truck
5603959,tomato
5603960,deodorant
5604425,rubber duck
5604782,newspaper
5604783,soda can
5605510,bracelet
5605908,rubber duck
5605910,truck
5605918,bracelet
5605920,button
5605922,button
5605937,scotch tape
5605940,bracelet
5605947,tomato
5605956,bracelet
5605957,truck
5606698,tomato
5607751,pants
5607752,deodorant
5608628,newspaper
5608703,soda can
5608957,needle
5608958,door
5609124,bag
5609125,helmet
5609691,fridge
5609692,deodorant
5609861,fridge
5610025,truck
5610054,thermometer
5610080,tomato
5610082,button
5610089,door
5610112,truck
5610114,tomato
5610116,nail clippers
5610118,tomato
5610125,newspaper
5610126,bracelet
5610128,floor
5610129,newspaper
5610170,rubber duck
5610205,helmet
5610207,nail clippers
5610208,soy sauce packet
5610789,door
5610791,button
5610794,pants
5610816,credit card
5610854,flowers
5611066,bracelet
5611067,thermometer
5611068,face wash
5611069,soy sauce packet
5611614,truck
5611701,bracelet
5612762,tomato
5613538,soda can
5613539,hair brush
5613580,button
5613581,bag
5613584,bracelet
5613725,bag
5613726,helmet
5613728,newspaper
5614112,newspaper
5614113,button
5614795,face wash
5614832,bracelet
5614833,needle
5614834,credit card
5614835,nail clippers
5614836,fridge
5614838,flowers
5614841,thread
5614842,sand paper
5615144,bag
5615227,bracelet
5615234,soda can
5616487,tomato
5616976,deodorant
5617817,deodorant
5617818,helmet
5617819,soda can
5617822,scotch tape
5617823,thermometer
5617824,pants
5617825,tomato
5617826,bracelet
5617827,pants
5617828,door
5617829,credit card
5617830,needle
5617831,fridge
5617832,nail clippers
5617834,face wash
5617835,bag
5618182,tomato
5618203,scotch tape
5618214,beef
5618215,soy sauce packet
5618216,flowers
5618217,shirt
5618218,scotch tape
5618220,face wash
5618221,floor
5618222,face wash
5618223,tomato
5618224,bracelet
5618226,bracelet
5618227,truck
5618229,helmet
5618231,truck
5618233,tomato
5618237,truck
5618239,truck
5618276,playing card
5618277,desk
5618278,tomato
5618280,hair brush
5618323,newspaper
5618326,truck
5618381,thermometer
5618383,soda can
5618396,rubber duck
5618397,hair brush
5619152,soy sauce packet
5619189,scotch tape
5619728,bracelet
5619729,bracelet
5619862,hair brush
5619863,deodorant
5619864,button
5619865,fridge
5619866,door
5619867,tomato
5619868,newspaper
5619869,truck
5619870,bag
5619872,tomato
5620296,helmet
5620302,button
5620510,desk
5620656,newspaper
5620657,newspaper
5620908,nail clippers
5620910,helmet
5620921,tomato
5620922,air freshener
5620923,nail clippers
5620924,pool stick
5620925,pants
5621590,bag
5621591,newspaper
5621735,face wash
5621738,book
5621739,helmet
5621740,deodorant
5621745,candy wrapper
5622073,pants
5622074,credit card
5622075,tomato
5622077,hair brush
5622078,pool stick
5622079,hair brush
5622080,bracelet
5622086,scotch tape
5622088,ipod
5622090,rubber duck
5622430,fridge
5622431,fridge
5622432,fridge
5622670,floor
5622671,needle
5622672,tomato
5622673,floor
5622674,shirt
5622675,pants
5622676,deodorant
5622677,playing card
5622678,ipod
5622679,newspaper
5622680,rubber duck
5622681,truck
5622682,button
5622683,outlet
5622685,thermometer
5622686,pool stick
5622687,candy wrapper
5622688,bracelet
5622689,rubber duck
5622690,book
5622691,bracelet
5622692,button
5622693,soy sauce packet
5624087,air freshener
5624469,nail clippers
5624537,scotch tape
5624539,bracelet
5624540,face wash
5624541,sand paper
5624861,needle
5624863,door
5624903,bracelet
5624904,truck
5624996,truck
5624997,thermometer
5625247,door
5625248,shirt
5625252,button
5625254,truck
5625257,truck
5625259,scotch tape
5626568,button
5626581,bracelet
5626694,door
5626878,beef
5627080,newspaper
5627086,tomato
5627097,shirt
5627419,fridge
5627420,scotch tape
5627713,truck
5627736,needle
5627737,needle
5627738,desk
5627739,sand paper
5627740,air freshener
5627741,soy sauce packet
5627742,scotch tape
5627743,soy sauce packet
5627744,thermometer
5627746,candy wrapper
5627747,desk
5627748,shirt
5627751,truck
5628025,nail clippers
5628026,thermometer
5628027,soda can
5628029,truck
